subj	trial	item	utterance	ERR	stim	session	task	RT	difficulty
015	28	Saft.bmp	Most	0	aIFG	1	sem	2536,66666666666	0
016	28	Saft.bmp	Wasser	0	vertex	1	sem	2372,79653579881	0
017	28	Saft.bmp	Nektar	0	pIFG	3	sem	2029,99999999999	0
018	28	Saft.bmp	Wasser	0	vertex	2	sem	2163,33333333333	0
019	28	Saft.bmp	Wasser	0	pIFG	2	sem	3763,33333333333	0
020	28	Saft.bmp	Wasser	0	aIFG	3	sem	2448,36363475193	0
021	28	Saft.bmp	Tee	0	vertex	1	sem	1883,33333333333	0
022	28	Saft.bmp	Sirup	0	aIFG	1	sem	2216,93939420801	0
023	28	Saft.bmp	Limonade	0	vertex	2	sem	2790	0
024	28	Saft.bmp	Bier	0	pIFG	3	sem	1952,4545478721	0
103	28	Saft.bmp	Wasser	0	pIFG	2	sem	1768,25974417388	0
001	25	Salz.bmp	Pfeffer	0	pIFG	3	sem	1777,70563154302	1
002	25	Salz.bmp	Pfeffer	0	vertex	2	sem	1291,24243203233	1
003	25	Salz.bmp	Pfeffer	0	aIFG	1	sem	1414,03896783115	1
004	25	Salz.bmp	Pfeffer	0	aIFG	2	sem	998,419923589011	1
005	25	Salz.bmp	Pfeffer	0	pIFG	1	sem	889,792218843907	1
006	25	Salz.bmp	Pfeffer	0	pIFG	3	sem	1220,39827676379	1
007	25	Salz.bmp	Pfeffer	0	aIFG	1	sem	903,961049897616	1
008	25	Salz.bmp	Pfeffer	0	vertex	2	sem	1022,03464201186	1
009	25	Salz.bmp	Pfeffer	0	vertex	3	sem	1073,98702254212	1
010	25	Salz.bmp	Pfeffer	0	pIFG	1	sem	1163,72295254895	1
011	25	Salz.bmp	Pfeffer	0	aIFG	2	sem	1239,29005150207	1
012	25	Salz.bmp	Pfeffer	0	vertex	3	sem	1432,93074256943	1
013	25	Salz.bmp	Pfeffer	0	aIFG	1	sem	1499,0519541534	1
014	25	Salz.bmp	Pfeffer	0	vertex	2	sem	927,575768320465	1
015	25	Salz.bmp	Pfeffer	0	vertex	3	sem	2887,59739741691	1
016	25	Salz.bmp	Pfeffer	0	pIFG	3	sem	1206,22944571008	1
017	25	Salz.bmp	Pfeffer	0	aIFG	2	sem	1154,27706517981	1
018	25	Salz.bmp	Pfeffer	0	pIFG	1	sem	771,718626729663	1
019	25	Salz.bmp	Zucker	0	aIFG	1	sem	1612,40260258308	1
020	25	Salz.bmp	Pfeffer	0	vertex	2	sem	1305,41126308604	1
021	25	Salz.bmp	Pfeffer	0	pIFG	3	sem	1362,08658730088	1
022	25	Salz.bmp	Zucker	0	vertex	3	sem	1125,93940307239	1
023	25	Salz.bmp	Pfeffer	0	pIFG	1	sem	1943,00866050296	1
024	25	Salz.bmp	Pfeffer	0	aIFG	2	sem	1456,54546099227	1
103	25	Salz.bmp	Pfeffer	0	aIFG	1	sem	1215,67533307922	1
001	18	Schaedel.bmp	NA	1	vertex	1	sem	2250	0
002	27	Schaedel.bmp	Kopf	0	aIFG	3	sem	1546,2813909991	0
003	27	Schaedel.bmp	Kopf	0	pIFG	2	sem	1522,66667257625	0
004	27	Schaedel.bmp	NA	1	pIFG	3	sem	2250	0
005	27	Schaedel.bmp	Knochen	0	vertex	2	sem	2453,0865784365	0
006	27	Schaedel.bmp	Knochen	0	vertex	1	sem	2339,73593000682	0
007	27	Schaedel.bmp	Becken	0	pIFG	2	sem	3170,9740184911	0
008	27	Schaedel.bmp	Knochen	0	aIFG	3	sem	3199,31168059852	0
009	27	Schaedel.bmp	NA	1	aIFG	1	sem	2250	0
010	27	Schaedel.bmp	Fuss	0	vertex	2	sem	2268,89177473827	0
011	27	Schaedel.bmp	Wirbelsaeule	2	pIFG	3	sem	4003,33333333333	0
012	27	Schaedel.bmp	Arm	0	aIFG	1	sem	1909,94805471097	0
013	27	Schaedel.bmp	Knochen	0	pIFG	2	sem	1843,826843127	0
014	27	Schaedel.bmp	Haare	1	aIFG	3	sem	1919,39394208011	0
015	27	Schaedel.bmp	Armknochen	2	aIFG	1	sem	1980,79220997952	0
016	27	Schaedel.bmp	Thorax	0	vertex	1	sem	2245,27705631543	0
017	27	Schaedel.bmp	Ohr	0	pIFG	3	sem	2660,89610055756	0
018	27	Schaedel.bmp	Kopf	0	vertex	2	sem	1744,64502575103	0
019	27	Schaedel.bmp	Knochen	2	pIFG	2	sem	2812,0302984638	0
020	27	Schaedel.bmp	Hals	0	aIFG	3	sem	3350,44587850475	0
021	27	Schaedel.bmp	Knochen	0	vertex	1	sem	2604,22077634273	0
022	27	Schaedel.bmp	Brustkorb	0	aIFG	1	sem	2174,43290104688	0
023	27	Schaedel.bmp	Knochen	0	vertex	2	sem	2835,64501688665	0
024	27	Schaedel.bmp	Nase	0	pIFG	3	sem	2032,74459050979	0
103	27	Schaedel.bmp	Elle	0	pIFG	2	sem	2679,78787529584	0
001	5	Schaefer.bmp	NA	1	aIFG	2	sem	2231,10822526172	0
002	36	Schaefer.bmp	Schafe	1	pIFG	1	sem	1579,34199679109	0
003	5	Schaefer.bmp	NA	1	vertex	3	sem	2250	0
004	5	Schaefer.bmp	Hund	1	vertex	1	sem	1469,99999999999	0
005	5	Schaefer.bmp	Hirte	0	aIFG	3	sem	1470,71429204598	0
006	5	Schaefer.bmp	Bauer	0	aIFG	2	sem	3763,33333333333	0
007	5	Schaefer.bmp	Tischler	0	vertex	3	sem	3096,66666666666	0
008	5	Schaefer.bmp	NA	1	pIFG	1	sem	4380,04760174096	0
009	5	Schaefer.bmp	Jaeger	0	pIFG	2	sem	1936,66666666666	0
010	5	Schaefer.bmp	Bauer	0	aIFG	3	sem	1923,33333333333	0
011	5	Schaefer.bmp	Mueller	0	vertex	1	sem	3841,63202170001	0
012	5	Schaefer.bmp	NA	1	pIFG	2	sem	2250	0
013	5	Schaefer.bmp	Schaf	1	vertex	3	sem	1853,27273049613	0
014	5	Schaefer.bmp	Hirte	0	pIFG	1	sem	1640,7402646905	0
015	5	Schaefer.bmp	Hund	1	pIFG	2	sem	1706,86147627447	0
016	5	Schaefer.bmp	Bauer	0	aIFG	2	sem	1376,25541835459	0
017	5	Schaefer.bmp	Schaf	1	vertex	1	sem	2216,66666666666	0
018	5	Schaefer.bmp	Hund	1	aIFG	3	sem	1843,33333333333	0
019	5	Schaefer.bmp	Hirte	0	vertex	3	sem	3590	0
020	5	Schaefer.bmp	Tischler	0	pIFG	1	sem	3243,33333333333	0
021	5	Schaefer.bmp	Hirte	0	aIFG	2	sem	3243,33333333333	0
022	5	Schaefer.bmp	Beruf	4	pIFG	2	sem	1357,36364361631	0
023	5	Schaefer.bmp	Jaeger	0	aIFG	3	sem	2117,75757683204	0
024	5	Schaefer.bmp	NA	1	vertex	1	sem	3808,57141590802	0
103	5	Schaefer.bmp	Hund	1	vertex	3	sem	2712,84848108783	0
001	39	Schaf.bmp	NA	1	aIFG	2	sem	2250	0
002	45	Schaf.bmp	Ziege	0	pIFG	1	sem	1966,62337892581	0
003	39	Schaf.bmp	Kuh	0	vertex	3	sem	2643,33333333333	0
004	39	Schaf.bmp	Wolle	1	vertex	1	sem	2656,66666666666	0
005	39	Schaf.bmp	Rind	0	aIFG	3	sem	4063,61037487479	0
006	39	Schaf.bmp	Hund	0	aIFG	2	sem	2736,66666666666	0
007	39	Schaf.bmp	Ziege	0	vertex	3	sem	1168,44589623352	0
008	39	Schaf.bmp	Wolf	0	pIFG	1	sem	2448,36363475193	0
009	39	Schaf.bmp	Wolf	0	pIFG	2	sem	1456,54546099227	0
010	39	Schaf.bmp	Kuh	0	aIFG	3	sem	1924,11688576468	0
011	39	Schaf.bmp	Hund	0	vertex	1	sem	2339,73593000682	0
012	39	Schaf.bmp	Ziege	0	pIFG	2	sem	941,744599374174	0
013	39	Schaf.bmp	Schaefer	1	vertex	3	sem	1924,11688576468	0
014	39	Schaf.bmp	Kuh	0	pIFG	1	sem	2500,31601528219	0
015	39	Schaf.bmp	Ziege	0	pIFG	2	sem	2046,9134215635	0
016	39	Schaf.bmp	Hund	0	aIFG	2	sem	1867,44156154984	0
017	39	Schaf.bmp	Schaeferhund	0	vertex	1	sem	1782,42857522759	0
018	39	Schaf.bmp	Ziege	0	aIFG	3	sem	1324,30303782432	0
019	39	Schaf.bmp	NA	1	vertex	3	sem	2250	0
020	39	Schaf.bmp	Hund	0	pIFG	1	sem	3136,66666666666	0
021	39	Schaf.bmp	Ziege	0	aIFG	2	sem	2613,66666371187	0
022	39	Schaf.bmp	Tier	4	pIFG	2	sem	1532,11255994539	0
023	39	Schaf.bmp	Kuh	0	aIFG	3	sem	1527,38961626082	0
024	39	Schaf.bmp	Kuh	0	vertex	1	sem	2613,66666371187	0
103	39	Schaf.bmp	Kuh	0	vertex	3	sem	2769,52380530267	0
001	8	Schiff.bmp	NA	1	vertex	1	sem	2250	0
002	11	Schiff.bmp	Boot	0	aIFG	3	sem	1234,5671078175	0
003	11	Schiff.bmp	Dampfer	0	pIFG	2	sem	1683,33333333333	0
004	11	Schiff.bmp	Ozean	1	pIFG	3	sem	1499,0519541534	0
005	11	Schiff.bmp	Motorjacht	0	vertex	2	sem	2070	0
006	11	Schiff.bmp	Boot	0	vertex	1	sem	1532,11255994539	0
007	11	Schiff.bmp	Boot	0	pIFG	2	sem	1470,71429204598	0
008	11	Schiff.bmp	Boot	0	aIFG	3	sem	1305,41126308604	0
009	11	Schiff.bmp	Boot	0	aIFG	1	sem	1403,33333333333	0
010	11	Schiff.bmp	NA	1	vertex	2	sem	2250	0
011	11	Schiff.bmp	Boot	0	pIFG	3	sem	1432,93074256943	0
012	11	Schiff.bmp	Kahn	0	aIFG	1	sem	1229,99999999999	0
013	11	Schiff.bmp	Boot	0	pIFG	2	sem	1509,99999999999	0
014	11	Schiff.bmp	Boot	0	aIFG	3	sem	1716,30736364361	0
015	11	Schiff.bmp	Boot	0	aIFG	1	sem	1546,2813909991	0
016	11	Schiff.bmp	Auto	0	vertex	1	sem	1650,18615205963	0
017	11	Schiff.bmp	Boot	0	pIFG	3	sem	1475,43723573055	0
018	11	Schiff.bmp	Boot	0	vertex	2	sem	1291,24243203233	0
019	11	Schiff.bmp	Boot	0	pIFG	2	sem	1736,66666666666	0
020	11	Schiff.bmp	Boot	0	aIFG	3	sem	2339,73593000682	0
021	11	Schiff.bmp	Boot	0	vertex	1	sem	1574,61905310652	0
022	11	Schiff.bmp	Boot	0	aIFG	1	sem	1508,49784152254	0
023	11	Schiff.bmp	Boot	0	vertex	2	sem	1277,07360097862	0
024	11	Schiff.bmp	Boot	0	pIFG	3	sem	1588,78788416023	0
103	11	Schiff.bmp	Boot	0	pIFG	2	sem	1390	0
001	53	Schinken.bmp	NA	1	pIFG	3	sem	2250	0
002	53	Schinken.bmp	Speck	0	vertex	2	sem	1352,64069993174	0
003	53	Schinken.bmp	Fleisch	0	aIFG	1	sem	1489,60606678426	0
004	53	Schinken.bmp	Fleisch	0	aIFG	2	sem	1881,61039260355	0
005	53	Schinken.bmp	Salami	0	pIFG	1	sem	2536,66666666666	0
006	53	Schinken.bmp	NA	3	pIFG	3	sem	1509,99999999999	0
007	53	Schinken.bmp	Kaese	0	aIFG	1	sem	1546,2813909991	0
008	53	Schinken.bmp	Kaese	0	vertex	2	sem	1711,58441995904	0
009	53	Schinken.bmp	Speck	0	vertex	3	sem	1584,06494047566	0
010	53	Schinken.bmp	NA	1	pIFG	1	sem	2250	0
011	53	Schinken.bmp	Salami	0	aIFG	2	sem	2065,80519630177	0
012	53	Schinken.bmp	Lende	0	vertex	3	sem	1414,03896783115	0
013	53	Schinken.bmp	Wurst	0	aIFG	1	sem	3003,33333333333	0
014	53	Schinken.bmp	Salami	0	vertex	2	sem	1385,70130572373	0
015	53	Schinken.bmp	Salami	0	vertex	3	sem	3128,46752532997	0
016	53	Schinken.bmp	Fleisch	0	pIFG	3	sem	1621,84848995222	0
017	53	Schinken.bmp	NA	3	aIFG	2	sem	1659,63203942877	0
018	53	Schinken.bmp	Kaese	0	pIFG	1	sem	1371,53247467002	0
019	53	Schinken.bmp	Wurst	0	aIFG	1	sem	3336,27704745104	0
020	53	Schinken.bmp	Speck	0	vertex	2	sem	2193,32467578516	0
021	53	Schinken.bmp	Wurst	0	pIFG	3	sem	1584,06494047566	0
022	53	Schinken.bmp	Salami	0	vertex	3	sem	1484,88312309969	0
023	53	Schinken.bmp	NA	3	pIFG	1	sem		0
024	53	Schinken.bmp	Salami	0	aIFG	2	sem	1881,61039260355	0
103	53	Schinken.bmp	Salami	0	aIFG	1	sem	1687,96970153619	0
001	25	Schrank.bmp	Regal	0	vertex	1	sem	2424,74891632908	0
002	36	Schrank.bmp	Kommode	0	aIFG	3	sem	1768,25974417388	0
003	36	Schrank.bmp	Tuer	1	pIFG	2	sem	1645,46320837507	0
004	36	Schrank.bmp	Kleider	1	pIFG	3	sem	1494,32901046883	0
005	36	Schrank.bmp	Nachttisch	0	vertex	2	sem	1692,69264522076	0
006	36	Schrank.bmp	Kommode	0	vertex	1	sem	1772,98268785845	0
007	36	Schrank.bmp	Kommode	0	pIFG	2	sem	1451,8225173077	0
008	36	Schrank.bmp	Tisch	0	aIFG	3	sem	2323,33333333333	0
009	36	Schrank.bmp	Tisch	0	aIFG	1	sem	1796,5974062813	0
010	36	Schrank.bmp	Stuhl	0	vertex	2	sem	2944,27272163175	0
011	36	Schrank.bmp	Regal	0	pIFG	3	sem	2783,69263635638	0
012	36	Schrank.bmp	Regal	0	aIFG	1	sem	1357,36364361631	0
013	36	Schrank.bmp	Kommode	0	pIFG	2	sem	2471,97835317477	0
014	36	Schrank.bmp	Kommode	0	aIFG	3	sem	2043,33333333333	0
015	36	Schrank.bmp	Schubfach	1	aIFG	1	sem	2519,20779002047	0
016	36	Schrank.bmp	Kleiderschrank	0	vertex	1	sem	3926,64500802226	0
017	36	Schrank.bmp	Schublade	1	pIFG	3	sem	2174,43290104688	0
018	36	Schrank.bmp	Bett	0	vertex	2	sem	1456,66666666666	0
019	36	Schrank.bmp	Kommode	0	pIFG	2	sem	3180,41990586024	0
020	36	Schrank.bmp	Bett	0	aIFG	3	sem	2256,66666666666	0
021	36	Schrank.bmp	Kommode	0	vertex	1	sem	2434,19480369822	0
022	36	Schrank.bmp	Tisch	0	aIFG	1	sem	2311,3982678994	0
023	36	Schrank.bmp	Kommode	0	vertex	2	sem	2193,32467578516	0
024	36	Schrank.bmp	Schranktuer	1	pIFG	3	sem	2627,83549476558	0
103	36	Schrank.bmp	Kommode	0	pIFG	2	sem	1928,83982944925	0
001	12	Schraube.bmp	Nagel	0	aIFG	2	sem	1900,50216734183	0
002	51	Schraube.bmp	Schraubenzieher	0	pIFG	1	sem	2358,6277047451	0
003	12	Schraube.bmp	Mutter	0	vertex	3	sem	1305,41126308604	0
004	12	Schraube.bmp	Mutter	0	vertex	1	sem	1256,66666666666	0
005	12	Schraube.bmp	Bohrer	0	aIFG	3	sem	3699,94371116291	0
006	12	Schraube.bmp	Mutter	0	aIFG	2	sem	1579,34199679109	0
007	12	Schraube.bmp	Nagel	0	vertex	3	sem	2216,93939420801	0
008	12	Schraube.bmp	Mutter	0	pIFG	1	sem	1403,33333333333	0
009	12	Schraube.bmp	Hammer	0	pIFG	2	sem	1215,67533307922	0
010	12	Schraube.bmp	Hammer	0	aIFG	3	sem	3879,41557117657	0
011	12	Schraube.bmp	Mutter	0	vertex	1	sem	1683,33333333333	0
012	12	Schraube.bmp	Nagel	0	pIFG	2	sem	1329,02598150889	0
013	12	Schraube.bmp	Hammer	0	vertex	3	sem	2405,8571415908	0
014	12	Schraube.bmp	Nagel	0	pIFG	1	sem	1187,3376709718	0
015	12	Schraube.bmp	Mutter	0	pIFG	2	sem	1555,72727836824	0
016	12	Schraube.bmp	Mutter	0	aIFG	2	sem	1176,66666666666	0
017	12	Schraube.bmp	Mutter	0	vertex	1	sem	1549,99999999999	0
018	12	Schraube.bmp	Mutter	0	aIFG	3	sem	1843,33333333333	0
019	12	Schraube.bmp	Mutter	0	vertex	3	sem	1549,99999999999	0
020	12	Schraube.bmp	Mutter	0	pIFG	1	sem	2203,33333333333	0
021	12	Schraube.bmp	Hammer	0	aIFG	2	sem	2287,78354947655	0
022	12	Schraube.bmp	Bauteil	4	pIFG	2	sem	2453,0865784365	0
023	12	Schraube.bmp	Nagel	0	aIFG	3	sem	1416,66666666666	0
024	12	Schraube.bmp	Mutter	2	vertex	1	sem	1576,66666666666	0
103	12	Schraube.bmp	Hammer	0	vertex	3	sem	2292,50649316112	0
001	2	Schwester.bmp	Bruder	0	pIFG	3	sem	1385,70130572373	1
002	2	Schwester.bmp	Bruder	0	vertex	2	sem	922,852824635895	1
003	2	Schwester.bmp	Bruder	0	aIFG	1	sem	1300,68831940147	1
004	2	Schwester.bmp	Bruder	0	aIFG	2	sem	1059,81819148841	1
005	2	Schwester.bmp	Bruder	0	pIFG	1	sem	951,190486743314	1
006	2	Schwester.bmp	Bruder	0	pIFG	3	sem	1016,66666666666	1
007	2	Schwester.bmp	Bruder	0	aIFG	1	sem	951,190486743314	1
008	2	Schwester.bmp	Bruder	0	vertex	2	sem	1036,20347306557	1
009	2	Schwester.bmp	Bruder	0	vertex	3	sem	1125,93940307239	1
010	2	Schwester.bmp	Bruder	0	pIFG	1	sem	1064,54113517298	1
011	2	Schwester.bmp	Bruder	0	aIFG	2	sem	1187,3376709718	1
012	2	Schwester.bmp	Bruder	0	vertex	3	sem	880,346331474767	1
013	2	Schwester.bmp	Bruder	0	aIFG	1	sem	1456,54546099227	1
014	2	Schwester.bmp	Bruder	0	vertex	2	sem	861,454556736488	1
015	2	Schwester.bmp	Bruder	0	vertex	3	sem	1952,4545478721	1
016	2	Schwester.bmp	Bruder	0	pIFG	3	sem	1083,43290991126	1
017	2	Schwester.bmp	Bruder	0	aIFG	2	sem	1593,5108278448	1
018	2	Schwester.bmp	Bruder	0	pIFG	1	sem	818,94806357536	1
019	2	Schwester.bmp	Vater	0	aIFG	1	sem	1305,41126308604	1
020	2	Schwester.bmp	Bruder	0	vertex	2	sem	1173,16883991809	1
021	2	Schwester.bmp	Bruder	0	pIFG	3	sem	1234,5671078175	1
022	2	Schwester.bmp	Bruder	0	vertex	3	sem	1022,03464201186	1
023	2	Schwester.bmp	Bruder	0	pIFG	1	sem	984,251092535302	1
024	2	Schwester.bmp	Bruder	0	aIFG	2	sem	1357,36364361631	1
103	2	Schwester.bmp	Bruder	0	aIFG	1	sem	856,731613051918	1
001	34	See.bmp	Meer	0	pIFG	3	sem	2575,88311423531	0
002	34	See.bmp	Meer	0	vertex	2	sem	1710	0
003	34	See.bmp	Wasser	1	aIFG	1	sem	1631,29437732136	0
004	34	See.bmp	Wasser	1	aIFG	2	sem	1150	0
005	34	See.bmp	Meer	0	pIFG	1	sem	1136,66666666666	0
006	34	See.bmp	Meer	0	pIFG	3	sem	1154,27706517981	0
007	34	See.bmp	Teich	0	aIFG	1	sem	1220,39827676379	0
008	34	See.bmp	Tuempel	0	vertex	2	sem	1523,33333333333	0
009	34	See.bmp	Meer	0	vertex	3	sem	1509,99999999999	0
010	34	See.bmp	Teich	0	pIFG	1	sem	1848,54978681157	0
011	34	See.bmp	Fluss	0	aIFG	2	sem	2958,44155268546	0
012	34	See.bmp	Meer	0	vertex	3	sem	1323,33333333333	0
013	34	See.bmp	Teich	0	aIFG	1	sem	1957,17749155667	0
014	34	See.bmp	Meer	0	vertex	2	sem	1376,25541835459	0
015	34	See.bmp	Fluss	0	vertex	3	sem	2023,29870314065	0
016	34	See.bmp	Teich	0	pIFG	3	sem	1319,58009413975	0
017	34	See.bmp	Teich	0	aIFG	2	sem	1494,32901046883	0
018	34	See.bmp	Teich	0	pIFG	1	sem	1867,44156154984	0
019	34	See.bmp	Fluss	0	aIFG	1	sem	1329,02598150889	0
020	34	See.bmp	Fluss	0	vertex	2	sem	2122,48052051661	0
021	34	See.bmp	Meer	0	pIFG	3	sem	1909,94805471097	0
022	34	See.bmp	Meer	0	vertex	3	sem	1432,93074256943	0
023	34	See.bmp	Teich	0	pIFG	1	sem	2009,12987208694	0
024	34	See.bmp	Teich	0	aIFG	2	sem	1673,80087048248	0
103	34	See.bmp	Fluss	0	aIFG	1	sem	2471,97835317477	0
001	21	Silber.bmp	Gold	0	vertex	1	sem	1437,653686254	1
002	45	Silber.bmp	Gold	0	aIFG	3	sem	1083,33333333333	1
003	45	Silber.bmp	Gold	0	pIFG	2	sem	1404,59308046201	1
004	45	Silber.bmp	Gold	0	pIFG	3	sem	1069,99999999999	1
005	45	Silber.bmp	Gold	0	vertex	2	sem	1876,88744891898	1
006	45	Silber.bmp	Gold	0	vertex	1	sem	1229,84416413293	1
007	45	Silber.bmp	Gold	0	pIFG	2	sem	970,082261481593	1
008	45	Silber.bmp	Gold	0	aIFG	3	sem	1083,43290991126	1
009	45	Silber.bmp	Gold	0	aIFG	1	sem	1645,46320837507	1
010	45	Silber.bmp	Gold	0	vertex	2	sem	1248,7359388712	1
011	45	Silber.bmp	Gold	0	pIFG	3	sem	1347,91775624717	1
012	45	Silber.bmp	Gold	0	aIFG	1	sem	856,666666666666	1
013	45	Silber.bmp	Gold	0	pIFG	2	sem	1484,88312309969	1
014	45	Silber.bmp	Gold	0	aIFG	3	sem	1593,5108278448	1
015	45	Silber.bmp	Gold	0	aIFG	1	sem	1404,59308046201	1
016	45	Silber.bmp	Gold	0	vertex	1	sem	984,251092535302	1
017	45	Silber.bmp	Gold	0	pIFG	3	sem	1636,01732100593	1
018	45	Silber.bmp	Gold	0	vertex	2	sem	1055,09524780384	1
019	45	Silber.bmp	Gold	0	pIFG	2	sem	1423,48485520029	1
020	45	Silber.bmp	Gold	0	aIFG	3	sem	1347,91775624717	1
021	45	Silber.bmp	Gold	0	vertex	1	sem	1961,90043524124	1
022	45	Silber.bmp	Gold	0	aIFG	1	sem	1338,47186887803	1
023	45	Silber.bmp	Gold	0	vertex	2	sem	1588,78788416023	1
024	45	Silber.bmp	Gold	0	pIFG	3	sem	1569,89610942195	1
103	45	Silber.bmp	Eisen	0	pIFG	2	sem	1696,66666666666	1
001	43	Sofa.bmp	Couch	0	aIFG	2	sem	2235,83116894629	0
002	24	Sofa.bmp	Stuhl	0	pIFG	1	sem	1371,53247467002	0
003	43	Sofa.bmp	Sessel	0	vertex	3	sem	2146,09523893946	0
004	43	Sofa.bmp	NA	1	vertex	1	sem	443,333333333333	0
005	43	Sofa.bmp	Bett	0	aIFG	3	sem	1883,33333333333	0
006	43	Sofa.bmp	Sessel	0	aIFG	2	sem	1336,66666666666	0
007	43	Sofa.bmp	Sessel	0	vertex	3	sem	1168,44589623352	0
008	43	Sofa.bmp	Sessel	0	pIFG	1	sem	1305,41126308604	0
009	43	Sofa.bmp	Sessel	0	pIFG	2	sem	1588,78788416023	0
010	43	Sofa.bmp	Schrank	0	aIFG	3	sem	3029,28570795401	0
011	43	Sofa.bmp	Bett	0	vertex	1	sem	2110	0
012	43	Sofa.bmp	Sessel	0	pIFG	2	sem	988,974036219872	0
013	43	Sofa.bmp	Sessel	0	vertex	3	sem	1541,55844731453	0
014	43	Sofa.bmp	Sessel	0	pIFG	1	sem	1418,76191151572	0
015	43	Sofa.bmp	Sessel	0	pIFG	2	sem	1725,75325101275	0
016	43	Sofa.bmp	Kanapee	0	aIFG	2	sem	2226,38528157715	0
017	43	Sofa.bmp	Sessel	0	vertex	1	sem	1248,7359388712	0
018	43	Sofa.bmp	Bett	0	aIFG	3	sem	1789,99999999999	0
019	43	Sofa.bmp	Sessel	0	vertex	3	sem	1496,66666666666	0
020	43	Sofa.bmp	Sessel	0	pIFG	1	sem	1952,4545478721	0
021	43	Sofa.bmp	Tisch	0	aIFG	2	sem	2212,21645052344	0
022	43	Sofa.bmp	Moebel	4	pIFG	2	sem	1366,80953098545	0
023	43	Sofa.bmp	Sessel	0	aIFG	3	sem	1380,97836203916	0
024	43	Sofa.bmp	Sessel	2	vertex	1	sem	1447,09957362313	0
103	43	Sofa.bmp	Sessel	0	vertex	3	sem	1291,24243203233	0
001	42	Spinat.bmp	Salat	0	vertex	1	sem	2320,84415526854	0
002	35	Spinat.bmp	Gemuese	4	aIFG	3	sem	1508,49784152254	0
003	35	Spinat.bmp	NA	1	pIFG	2	sem	2250	0
004	35	Spinat.bmp	Gemuese	4	pIFG	3	sem	1196,78355834094	0
005	35	Spinat.bmp	Erbsen	0	vertex	2	sem	2013,85281577151	0
006	35	Spinat.bmp	Gruenkohl	0	vertex	1	sem	1839,10389944243	0
007	35	Spinat.bmp	Mangold	0	pIFG	2	sem	2046,9134215635	0
008	35	Spinat.bmp	Gruenkohl	0	aIFG	3	sem	1687,96970153619	0
009	35	Spinat.bmp	Salat	0	aIFG	1	sem	2693,95670634955	0
010	35	Spinat.bmp	NA	1	vertex	2	sem	2250	0
011	35	Spinat.bmp	Moehre	0	pIFG	3	sem	3176,66666666666	0
012	35	Spinat.bmp	Mangold	0	aIFG	1	sem	1296,66666666666	0
013	35	Spinat.bmp	Kartoffeln	0	pIFG	2	sem	2585,32900160445	0
014	35	Spinat.bmp	Ackersalat	0	aIFG	3	sem	3038,73159532315	0
015	35	Spinat.bmp	Popeye	1	aIFG	1	sem	2250	0
016	35	Spinat.bmp	Kartoffeln	0	vertex	1	sem	1612,40260258308	0
017	35	Spinat.bmp	Mangold	0	pIFG	3	sem	1989,99999999999	0
018	35	Spinat.bmp	Rosenkohl	0	vertex	2	sem	3024,56276426944	0
019	35	Spinat.bmp	Brokkoli	0	pIFG	2	sem	2207,49350683887	0
020	35	Spinat.bmp	Salat	0	aIFG	3	sem	2698,67965003412	0
021	35	Spinat.bmp	Brokkoli	0	vertex	1	sem	2287,78354947655	0
022	35	Spinat.bmp	Brokkoli	0	aIFG	1	sem	1692,69264522076	0
023	35	Spinat.bmp	Erbsen	0	vertex	2	sem	2483,33333333333	0
024	35	Spinat.bmp	NA	1	pIFG	3	sem	2972,61038373917	0
103	35	Spinat.bmp	Moehren	0	pIFG	2	sem	1749,99999999999	0
001	46	Stadt.bmp	Dorf	0	pIFG	3	sem	1919,39394208011	0
002	46	Stadt.bmp	Dorf	0	vertex	2	sem	1380,97836203916	0
003	46	Stadt.bmp	NA	1	aIFG	1	sem	2226,38528157715	0
004	46	Stadt.bmp	Land	0	aIFG	2	sem	1136,66666666666	0
005	46	Stadt.bmp	Dorf	0	pIFG	1	sem	1168,44589623352	0
006	46	Stadt.bmp	Dorf	0	pIFG	3	sem	2250	0
007	46	Stadt.bmp	Dorf	0	aIFG	1	sem	2136,66666666666	0
008	46	Stadt.bmp	Land	0	vertex	2	sem	2250	0
009	46	Stadt.bmp	Dorf	0	vertex	3	sem	1806,04329365044	0
010	46	Stadt.bmp	Land	0	pIFG	1	sem	1509,99999999999	0
011	46	Stadt.bmp	Dorf	0	aIFG	2	sem	1749,3679694356	0
012	46	Stadt.bmp	Dorf	0	vertex	3	sem	976,666666666666	0
013	46	Stadt.bmp	Dorf	0	aIFG	1	sem	1589,99999999999	0
014	46	Stadt.bmp	Dorf	0	vertex	2	sem	1262,90476992491	0
015	46	Stadt.bmp	Dorf	0	vertex	3	sem	3523,33333333333	0
016	46	Stadt.bmp	Dorf	0	pIFG	3	sem	1723,33333333333	0
017	46	Stadt.bmp	Dorf	0	aIFG	2	sem	1735,19913838189	0
018	46	Stadt.bmp	NA	1	pIFG	1	sem	2250	0
019	46	Stadt.bmp	Haus	1	aIFG	1	sem	2845,09090425579	0
020	46	Stadt.bmp	Dorf	0	vertex	2	sem	2155,5411263086	0
021	46	Stadt.bmp	Dorf	0	pIFG	3	sem	1645,46320837507	0
022	46	Stadt.bmp	Dorf	0	vertex	3	sem	1201,50650202551	0
023	46	Stadt.bmp	Dorf	0	pIFG	1	sem	1546,2813909991	0
