noun	adj	Meaningful	Subject	order	condition	resp_resp	accuracy	RTs	NA_ID	TMS_Timing	DistSim	surprisal	noun_comp	adj_comp
gallina	giovane	0	23	37	cedx	0	1	408,5221	gallinagiovane	adj	0,173204	NA	NA	NA
gallina	vecchia	1	23	26	cedx	1	1	500,19465	gallinavecchia	adj	0,236694	2,002513173	0,874646	0,678011
ghiaccio	snello	0	23	24	cedx	0	1	406,70455	ghiacciosnello	adj	0,039913	NA	NA	NA
gufo	muto	0	23	25	cz	0	1	413,67276	gufomuto	adj	0,184299	NA	NA	NA
gufo	parlante	1	23	70	cz	1	1	617,48742	gufoparlante	adj	0,276014	3,04453976	0,775149	0,821188
inverno	lento	0	23	38	cedx	0	1	462,08624	invernolento	adj	0,128872	NA	NA	NA
inverno	lungo	1	23	49	cedx	1	1	457,04405	invernolungo	adj	0,13534	2,869845258	0,818146	0,680448
investigatore	pubblico	0	23	57	cz	0	1	434,76329	investigatorepubblico	adj	0,26436	NA	NA	NA
lago	maggiore	1	23	33	cz	1	1	577,69786	lagomaggiore	adj	0,077047	1,293199897	0,843189	0,600984
latte	diviso	0	23	28	cz	0	1	537,98318	lattediviso	adj	0,060378	NA	NA	NA
latte	materno	1	23	65	cedx	1	1	325,31614	lattematerno	adj	0,39702	1,646809708	0,836518	0,835019
latte	paterno	0	23	52	cedx	0	1	416,54456	lattepaterno	adj	0,030377	NA	NA	NA
letto	caldo	1	23	12	cz	1	1	461,76588	lettocaldo	adj	0,178368	3,240072488	0,754475	0,780378
letto	temperato	0	23	31	cz	0	1	296,26552	lettotemperato	adj	0,036329	NA	NA	NA
limone	blu	0	23	57	cedx	0	1	360,54645	limoneblu	adj	0,262335	NA	NA	NA
limone	giallo	1	23	27	cz	1	1	297,12771	limonegiallo	adj	0,276293	3,244636915	0,83999	0,753563
limone	rosso	0	23	56	cedx	0	1	361,0257	limonerosso	adj	0,301269	NA	NA	NA
mela	gialla	1	23	16	cz	0	0	484,17872	melagialla	adj	0,251848	3,066270004	0,788762	0,793533
mela	nera	0	23	56	cz	0	1	448,04333	melanera	adj	0,114461	NA	NA	NA
mela	rossa	1	23	32	cz	1	1	329,70832	melarossa	adj	0,195855	2,63490624	0,764355	0,782011
melanzana	gialla	0	23	53	cz	0	1	474,46435	melanzanagialla	adj	0,352686	NA	NA	NA
melanzana	viola	1	23	68	cz	1	1	335,16166	melanzanaviola	adj	0,211252	2,720737977	0,777986	0,778453
notte	opaca	0	23	25	cedx	0	1	364,2449	notteopaca	adj	0,067427	NA	NA	NA
notte	superficiale	0	23	17	cedx	0	1	428,07689	nottesuperficiale	adj	-0,01228	NA	NA	NA
oca	bianca	1	23	62	cz	1	1	517,9747	ocabianca	adj	0,271075	2,227993766	0,864455	0,71822
orso	affamato	1	23	62	cedx	0	0	459,67658	orsoaffamato	adj	0,256477	3,131003459	0,801456	0,783603
orso	polare	1	23	3	cedx	1	1	437,39819	orsopolare	adj	0,262964	1,605958652	0,781128	0,807805
orso	sazio	0	23	35	cedx	0	1	457,83696	orsosazio	adj	0,105814	NA	NA	NA
orso	tropicale	0	23	4	cedx	0	1	507,46603	orsotropicale	adj	0,186279	NA	NA	NA
pecora	nera	1	23	6	cedx	1	1	518,25616	pecoranera	adj	0,269043	1,492089765	0,832878	0,757129
pelle	sensibile	1	23	22	cedx	1	1	466,32854	pellesensibile	adj	0,235845	2,607198634	0,820895	0,748574
peperone	cremisi	0	23	4	cz	0	1	365,05911	peperonecremisi	adj	0,22132	NA	NA	NA
peperone	giallo	1	23	16	cedx	1	1	471,8687	peperonegiallo	adj	0,407756	1,35019202	0,892293	0,776059
peperone	ocra	0	23	34	cz	0	1	328,01494	peperoneocra	adj	0,30173	NA	NA	NA
peperone	rosso	1	23	26	cz	1	1	329,78479	peperonerosso	adj	0,411046	1,187366743	0,899929	0,76741
pera	corta	0	23	58	cz	0	1	438,18544	peracorta	adj	0,156699	NA	NA	NA
persona	aperta	1	23	5	cedx	0	0	414,89065	personaaperta	adj	0,016258	4,336303373	0,666357	0,756368
pianeta	blu	0	23	15	cz	1	0	566,03605	pianetablu	adj	0,108379	NA	NA	NA
pianeta	rosso	1	23	32	cedx	0	0	378,204	pianetarosso	adj	0,133895	1,730210105	0,78321	0,721027
piccione	verde	0	23	2	cz	0	1	393,42752	piccioneverde	adj	0,178005	NA	NA	NA
poltrona	piena	0	23	2	cedx	1	0	539,85765	poltronapiena	adj	0,027325	NA	NA	NA
poltrona	vuota	1	23	55	cz	1	1	611,93671	poltronavuota	adj	0,234839	2,665926433	0,814744	0,754939
pomodoro	fresco	1	23	45	cedx	1	1	701,28005	pomodorofresco	adj	0,365177	1,562698501	0,876171	0,76867
pomodoro	rancido	0	23	23	cz	0	1	366,23991	pomodororancido	adj	0,329137	NA	NA	NA
principe	azzurro	1	23	60	cz	1	1	504,34944	principeazzurro	adj	0,294223	1,560258144	0,797356	0,811396
quercia	stretta	0	23	19	cedx	0	1	657,53071	querciastretta	adj	0,032943	NA	NA	NA
romanzo	giallo	1	23	18	cedx	1	1	362,14952	romanzogiallo	adj	0,398377	2,184394274	0,854339	0,817044
sale	grosso	1	23	45	cz	1	1	367,59972	salegrosso	adj	0,16393	2,21808096	0,817716	0,701884
sale	sottile	0	23	34	cedx	0	1	470,20669	salesottile	adj	0,188835	NA	NA	NA
scatola	fatata	0	23	8	cz	0	1	453,3785	scatolafatata	adj	0,198285	NA	NA	NA
scatola	magica	1	23	48	cz	0	0	465,85215	scatolamagica	adj	0,162758	2,136244802	0,773997	0,750721
scuola	materna	1	23	27	cedx	1	1	454,98904	scuolamaterna	adj	0,659003	1,757710446	0,886511	0,932234
scuola	paterna	0	23	51	cz	0	1	543,54031	scuolapaterna	adj	0,281539	NA	NA	NA
sedia	analogica	0	23	20	cz	0	1	639,28872	sediaanalogica	adj	-0,00834	NA	NA	NA
sedia	elettrica	1	23	7	cz	1	1	542,04969	sediaelettrica	adj	0,279832	1,551468936	0,822373	0,776345
segretaria	privata	1	23	5	cz	0	0	540,52938	segretariaprivata	adj	0,106352	2,855559534	0,779861	0,705343
soldato	complesso	0	23	64	cz	0	1	429,25127	soldatocomplesso	adj	0,050858	NA	NA	NA
soldato	semplice	1	23	39	cz	1	1	514,34756	soldatosemplice	adj	0,088631	2,23207629	0,836071	0,620564
sole	caldo	1	23	46	cz	1	1	693,78455	solecaldo	adj	0,407712	2,804121005	0,81229	0,863756
sole	freddo	0	23	9	cz	0	1	400,82937	solefreddo	adj	0,375852	NA	NA	NA
sorriso	depresso	0	23	19	cz	0	1	752,39158	sorrisodepresso	adj	0,156377	NA	NA	NA
sorriso	diabolico	1	23	63	cz	0	0	325,92892	sorrisodiabolico	adj	0,163101	3,379231329	0,769189	0,75592
sorriso	divertito	1	23	46	cedx	1	1	741,97098	sorrisodivertito	adj	0,38173	2,536962579	0,860325	0,799556
specchio	muto	0	23	15	cedx	0	1	440,34584	specchiomuto	adj	0,23194	NA	NA	NA
stazione	centrale	1	23	48	cedx	1	1	686,17178	stazionecentrale	adj	0,312104	1,458213196	0,866898	0,744147
stazione	laterale	0	23	37	cz	0	1	527,4222	stazionelaterale	adj	0,19907	NA	NA	NA
stella	rossa	1	23	41	cedx	1	1	378,93119	stellarossa	adj	0,332912	2,256070108	0,818599	0,814124
stella	verde	0	23	23	cedx	0	1	374,41917	stellaverde	adj	0,086498	NA	NA	NA
torre	medievale	1	23	12	cedx	1	1	561,47918	torremedievale	adj	0,245661	2,45470966	0,806321	0,771434
torre	moderna	0	23	64	cedx	0	1	423,92448	torremoderna	adj	0,107438	NA	NA	NA
uniforme	militare	1	23	22	cz	1	1	542,80383	uniformemilitare	adj	0,232102	2,260453018	0,807289	0,761413
uova	fresche	1	23	67	cedx	1	1	374,82362	uovafresche	adj	0,322646	1,985988857	0,854402	0,767493
uova	stantie	0	23	1	cz	0	1	445,40815	uovastantie	adj	0,135536	NA	NA	NA
uva	bianca	1	23	47	cedx	1	1	774,78604	uvabianca	adj	0,151458	2,019035585	0,843283	0,658991
uva	marrone	0	23	11	cedx	0	1	452,10893	uvamarrone	adj	0,16491	NA	NA	NA
vedova	bianca	0	23	11	cz	0	1	442,30831	vedovabianca	adj	0,191579	NA	NA	NA
vedova	nera	1	23	59	cz	1	1	353,693	vedovanera	adj	0,219782	1,743642921	0,792584	0,769049
zucchero	amaro	0	23	30	cz	0	1	536,79448	zuccheroamaro	adj	0,324915	NA	NA	NA
zucchero	dolce	1	23	10	cedx	1	1	437,99373	zuccherodolce	adj	0,345696	3,997025779	0,882893	0,745836
albicocca	secca	1	24	26	cz	1	1	329,28801	albicoccasecca	adj	0,281248	1,802891628	0,862305	0,72847
albicocca	viola	0	24	63	cedx	0	1	446,28326	albicoccaviola	adj	0,472329	NA	NA	NA
alghe	fossili	0	24	9	cedx	0	1	407,56074	alghefossili	adj	0,291178	NA	NA	NA
alghe	marine	1	24	46	cz	1	1	386,63901	alghemarine	adj	0,391601	1,497166264	0,874111	0,789236
animale	adolescente	0	24	63	cz	0	1	688,211	animaleadolescente	adj	0,135533	NA	NA	NA
animale	adulto	1	24	60	cedx	1	1	453,29295	animaleadulto	adj	0,381247	3,114697454	0,850281	0,810744
arancia	salata	0	24	58	cedx	0	1	518,52037	aranciasalata	adj	0,123622	NA	NA	NA
arma	bianca	1	24	34	cedx	1	1	510,37387	armabianca	adj	0,063105	2,486266785	0,783976	0,669027
arma	nera	0	24	56	cedx	1	0	321,72399	armanera	adj	0,00719	NA	NA	NA
arma	perdente	0	24	47	cedx	1	0	592,86013	armaperdente	adj	0,122469	NA	NA	NA
arma	vincente	1	24	64	cz	1	1	562,94201	armavincente	adj	0,180489	2,417879548	0,777351	0,759039
automobile	agonistica	0	24	48	cz	1	0	932,00316	automobileagonistica	adj	0,173177	NA	NA	NA
automobile	sportiva	1	24	1	cz	1	1	339,83607	automobilesportiva	adj	0,241369	3,143027818	0,794132	0,781456
avvocato	attaccante	0	24	21	cedx	1	0	771,06755	avvocatoattaccante	adj	0,240921	NA	NA	NA
avvocato	difensore	1	24	66	cz	1	1	457,06319	avvocatodifensore	adj	0,556835	1,903483344	0,863248	0,899969
bacio	distaccato	0	24	51	cz	1	0	649,8335	baciodistaccato	adj	0,016741	NA	NA	NA
bacio	passionale	1	24	32	cedx	1	1	462,08548	baciopassionale	adj	0,278426	3,270144858	0,788474	0,810279
banana	rosa	0	24	13	cz	0	1	405,00552	bananarosa	adj	0,185339	NA	NA	NA
bandiera	bianca	1	24	17	cz	1	1	38,18858	bandierabianca	adj	0,315268	1,719294001	0,86767	0,745336
barba	lunga	1	24	69	cz	1	1	392,0265	barbalunga	adj	0,188404	1,646081813	0,836519	0,695729
bistecca	bassa	0	24	19	cz	1	0	184,2781	bisteccabassa	adj	0,059595	NA	NA	NA
bottiglia	ocra	0	24	27	cz	0	1	607,59636	bottigliaocra	adj	0,146795	NA	NA	NA
bottiglia	verde	1	24	17	cedx	1	1	195,49035	bottigliaverde	adj	0,101314	3,189898461	0,824763	0,646129
braccio	armato	1	24	7	cedx	0	0	675,24853	braccioarmato	adj	0,247112	1,970381318	0,781877	0,797309
braccio	calmo	0	24	13	cedx	1	0	304,33917	bracciocalmo	adj	0,177834	NA	NA	NA
braccio	inerme	0	24	9	cz	1	0	388,12587	braccioinerme	adj	0,273296	NA	NA	NA
brezza	diurna	0	24	44	cedx	1	0	394,52661	brezzadiurna	adj	0,31246	NA	NA	NA
brezza	notturna	1	24	14	cedx	1	1	364,51497	brezzanotturna	adj	0,185744	1,987930958	0,844817	0,682665
cane	fedele	1	24	26	cedx	1	1	298,24237	canefedele	adj	0,121937	3,12177003	0,77227	0,724722
cane	infido	0	24	68	cz	0	1	1107,89688	caneinfido	adj	0,206082	NA	NA	NA
carota	grassa	0	24	43	cz	1	0	590,41275	carotagrassa	adj	0,178164	NA	NA	NA
casco	beige	0	24	70	cz	0	1	616,85102	cascobeige	adj	0,2154	NA	NA	NA
cavallo	pazzo	1	24	7	cz	1	1	420,53459	cavallopazzo	adj	0,280735	2,396594899	0,802758	0,797686
cavallo	razionale	0	24	39	cedx	1	0	488,15722	cavallorazionale	adj	0,096536	NA	NA	NA
caverna	buia	1	24	38	cz	1	1	375,16444	cavernabuia	adj	0,452417	2,296283561	0,870133	0,833161
cenere	gialla	0	24	30	cedx	0	1	519,34324	ceneregialla	adj	0,177565	NA	NA	NA
cuore	affollato	0	24	57	cedx	0	1	547,67638	cuoreaffollato	adj	0,05298	NA	NA	NA
cuore	aperto	1	24	35	cz	1	1	234,40235	cuoreaperto	adj	0,132319	2,561050708	0,742399	0,762301
cuore	logico	0	24	68	cedx	1	0	720,65919	cuorelogico	adj	0,050038	NA	NA	NA
cuore	matto	1	24	25	cz	1	1	299,96808	cuorematto	adj	0,047218	3,438634502	0,61746	0,81488
cuore	solitario	1	24	64	cedx	1	1	883,64087	cuoresolitario	adj	0,148801	2,820027958	0,708112	0,803607
denaro	difficile	0	24	5	cedx	1	0	228,1943	denarodifficile	adj	0,046268	NA	NA	NA
denaro	facile	1	24	12	cz	1	1	144,98218	denarofacile	adj	0,136871	2,799313193	0,817104	0,682903
denaro	sporco	1	24	45	cedx	1	1	394,03116	denarosporco	adj	0,357089	1,820140731	0,818283	0,829117
elefante	africano	1	24	35	cedx	1	1	652,4207	elefanteafricano	adj	0,382056	1,878454206	0,853199	0,807987
elefante	europeo	0	24	6	cedx	1	0	403,14481	elefanteeuropeo	adj	0,121022	NA	NA	NA
erba	rossa	0	24	30	cz	0	1	409,78253	erbarossa	adj	0,158657	NA	NA	NA
erba	secca	1	24	67	cedx	1	1	484,69359	erbasecca	adj	0,190331	2,273163785	0,827444	0,708771
famiglia	semplice	1	24	52	cedx	1	1	399,36647	famigliasemplice	adj	-0,05081	4,177699425	0,734013	0,640959
ferita	aperta	1	24	1	cedx	1	1	284,11293	feritaaperta	adj	0,201439	1,964252989	0,839596	0,701203
ferita	otturata	0	24	49	cz	0	1	847,68183	feritaotturata	adj	0,308061	NA	NA	NA
ferro	caldo	1	24	10	cz	1	1	102,14846	ferrocaldo	adj	0,249321	2,92151307	0,814626	0,764775
fiamma	pigra	0	24	53	cz	0	1	558,0652	fiammapigra	adj	0,045414	NA	NA	NA
fiamma	viva	1	24	37	cedx	1	1	333,94216	fiammaviva	adj	0,216274	2,279429335	0,853498	0,693353
folla	rinsavita	0	24	58	cz	0	1	882,29691	follarinsavita	adj	0,160667	NA	NA	NA
formaggio	fiacco	0	24	54	cz	0	1	544,66022	formaggiofiacco	adj	0,076118	NA	NA	NA
formaggio	fresco	1	24	22	cedx	1	1	763,86831	formaggiofresco	adj	0,406516	1,605466861	0,87782	0,794474
fragola	fresca	1	24	41	cedx	1	1	282,99016	fragolafresca	adj	0,282877	3,860637417	0,803578	0,798203
fragola	rancida	0	24	42	cz	0	1	513,52532	fragolarancida	adj	0,336059	NA	NA	NA
fumo	nero	1	24	33	cedx	1	1	290,69358	fumonero	adj	0,187792	1,934960346	0,8382	0,693067
fumo	pulito	0	24	40	cedx	0	1	596,18799	fumopulito	adj	0,158131	NA	NA	NA
gallina	giovane	0	24	19	cedx	1	0	685,38439	gallinagiovane	adj	0,173204	NA	NA	NA
gallina	vecchia	1	24	4	cz	0	0	476,18748	gallinavecchia	adj	0,236694	2,002513173	0,874646	0,678011
ghiaccio	snello	0	24	61	cz	0	1	532,10157	ghiacciosnello	adj	0,039913	NA	NA	NA
gufo	muto	0	24	3	cedx	1	0	272,83524	gufomuto	adj	0,184299	NA	NA	NA
gufo	parlante	1	24	69	cedx	0	0	426,91683	gufoparlante	adj	0,276014	3,04453976	0,775149	0,821188
inverno	lento	0	24	36	cedx	1	0	449,16707	invernolento	adj	0,128872	NA	NA	NA
inverno	lungo	1	24	8	cz	1	1	277,22183	invernolungo	adj	0,13534	2,869845258	0,818146	0,680448
investigatore	pubblico	0	24	50	cedx	1	0	975,12826	investigatorepubblico	adj	0,26436	NA	NA	NA
lago	maggiore	1	24	25	cedx	1	1	844,80849	lagomaggiore	adj	0,077047	1,293199897	0,843189	0,600984
latte	diviso	0	24	49	cedx	0	1	532,9604	lattediviso	adj	0,060378	NA	NA	NA
latte	materno	1	24	24	cz	1	1	510,58501	lattematerno	adj	0,39702	1,646809708	0,836518	0,835019
latte	paterno	0	24	65	cz	0	1	524,97538	lattepaterno	adj	0,030377	NA	NA	NA
letto	caldo	1	24	15	cz	1	1	135,1933	lettocaldo	adj	0,178368	3,240072488	0,754475	0,780378
letto	temperato	0	24	51	cedx	0	1	807,96128	lettotemperato	adj	0,036329	NA	NA	NA
limone	blu	0	24	5	cz	0	1	323,07626	limoneblu	adj	0,262335	NA	NA	NA
limone	giallo	1	24	31	cedx	1	1	489,97366	limonegiallo	adj	0,276293	3,244636915	0,83999	0,753563
limone	rosso	0	24	62	cz	0	1	399,44413	limonerosso	adj	0,301269	NA	NA	NA
mela	gialla	1	24	52	cz	1	1	688,47109	melagialla	adj	0,251848	3,066270004	0,788762	0,793533
mela	nera	0	24	56	cz	0	1	516,81904	melanera	adj	0,114461	NA	NA	NA
mela	rossa	1	24	20	cz	1	1	570,95001	melarossa	adj	0,195855	2,63490624	0,764355	0,782011
melanzana	gialla	0	24	3	cz	0	1	546,28277	melanzanagialla	adj	0,352686	NA	NA	NA
melanzana	viola	1	24	37	cz	0	0	289,90249	melanzanaviola	adj	0,211252	2,720737977	0,777986	0,778453
notte	opaca	0	24	29	cz	1	0	517,0588	notteopaca	adj	0,067427	NA	NA	NA
notte	superficiale	0	24	54	cedx	0	1	556,87392	nottesuperficiale	adj	-0,01228	NA	NA	NA
oca	bianca	1	24	38	cedx	1	1	559,28994	ocabianca	adj	0,271075	2,227993766	0,864455	0,71822
orso	affamato	1	24	23	cz	1	1	529,89989	orsoaffamato	adj	0,256477	3,131003459	0,801456	0,783603
orso	polare	1	24	16	cz	1	1	163,34995	orsopolare	adj	0,262964	1,605958652	0,781128	0,807805
orso	sazio	0	24	65	cedx	0	1	1087,79398	orsosazio	adj	0,105814	NA	NA	NA
orso	tropicale	0	24	47	cz	0	1	628,09771	orsotropicale	adj	0,186279	NA	NA	NA
pecora	nera	1	24	45	cz	1	1	443,87213	pecoranera	adj	0,269043	1,492089765	0,832878	0,757129
pelle	sensibile	1	24	16	cedx	1	1	236,63601	pellesensibile	adj	0,235845	2,607198634	0,820895	0,748574
peperone	cremisi	0	24	2	cedx	0	1	392,78316	peperonecremisi	adj	0,22132	NA	NA	NA
peperone	giallo	1	24	12	cedx	1	1	250,92533	peperonegiallo	adj	0,407756	1,35019202	0,892293	0,776059
peperone	ocra	0	24	50	cz	0	1	534,3536	peperoneocra	adj	0,30173	NA	NA	NA
peperone	rosso	1	24	20	cedx	1	1	345,69876	peperonerosso	adj	0,411046	1,187366743	0,899929	0,76741
pera	corta	0	24	36	cz	0	1	634,32936	peracorta	adj	0,156699	NA	NA	NA
persona	aperta	1	24	10	cedx	0	0	346,18101	personaaperta	adj	0,016258	4,336303373	0,666357	0,756368
pianeta	blu	0	24	70	cedx	0	1	1033,08221	pianetablu	adj	0,108379	NA	NA	NA
pianeta	rosso	1	24	67	cz	0	0	495,15839	pianetarosso	adj	0,133895	1,730210105	0,78321	0,721027
piccione	verde	0	24	61	cedx	1	0	426,73175	piccioneverde	adj	0,178005	NA	NA	NA
poltrona	piena	0	24	42	cedx	1	0	303,11304	poltronapiena	adj	0,027325	NA	NA	NA
poltrona	vuota	1	24	8	cedx	0	0	615,89874	poltronavuota	adj	0,234839	2,665926433	0,814744	0,754939
pomodoro	fresco	1	24	55	cedx	1	1	502,2681	pomodorofresco	adj	0,365177	1,562698501	0,876171	0,76867
pomodoro	rancido	0	24	6	cz	0	1	303,71039	pomodororancido	adj	0,329137	NA	NA	NA
principe	azzurro	1	24	32	cz	1	1	237,2951	principeazzurro	adj	0,294223	1,560258144	0,797356	0,811396
quercia	stretta	0	24	27	cedx	0	1	485,61535	querciastretta	adj	0,032943	NA	NA	NA
romanzo	giallo	1	24	15	cedx	1	1	221,83937	romanzogiallo	adj	0,398377	2,184394274	0,854339	0,817044
sale	grosso	1	24	23	cedx	0	0	484,58226	salegrosso	adj	0,16393	2,21808096	0,817716	0,701884
sale	sottile	0	24	39	cz	1	0	665,25948	salesottile	adj	0,188835	NA	NA	NA
scatola	fatata	0	24	57	cz	1	0	776,99037	scatolafatata	adj	0,198285	NA	NA	NA
scatola	magica	1	24	31	cz	1	1	481,85209	scatolamagica	adj	0,162758	2,136244802	0,773997	0,750721
scuola	materna	1	24	41	cz	1	1	341,40792	scuolamaterna	adj	0,659003	1,757710446	0,886511	0,932234
scuola	paterna	0	24	21	cz	1	0	342,46748	scuolapaterna	adj	0,281539	NA	NA	NA
sedia	analogica	0	24	40	cz	0	1	671,91312	sediaanalogica	adj	-0,00834	NA	NA	NA
sedia	elettrica	1	24	33	cz	1	1	378,05343	sediaelettrica	adj	0,279832	1,551468936	0,822373	0,776345
segretaria	privata	1	24	24	cedx	1	1	488,61091	segretariaprivata	adj	0,106352	2,855559534	0,779861	0,705343
soldato	complesso	0	24	62	cedx	1	0	520,9146	soldatocomplesso	adj	0,050858	NA	NA	NA
soldato	semplice	1	24	22	cz	1	1	425,82367	soldatosemplice	adj	0,088631	2,23207629	0,836071	0,620564
sole	caldo	1	24	60	cz	1	1	445,16803	solecaldo	adj	0,407712	2,804121005	0,81229	0,863756
sole	freddo	0	24	53	cedx	0	1	638,5878	solefreddo	adj	0,375852	NA	NA	NA
sorriso	depresso	0	24	2	cz	1	0	0,113	sorrisodepresso	adj	0,156377	NA	NA	NA
sorriso	diabolico	1	24	34	cz	1	1	377,53918	sorrisodiabolico	adj	0,163101	3,379231329	0,769189	0,75592
sorriso	divertito	1	24	46	cedx	1	1	401,33222	sorrisodivertito	adj	0,38173	2,536962579	0,860325	0,799556
specchio	muto	0	24	28	cz	0	1	537,01099	specchiomuto	adj	0,23194	NA	NA	NA
stazione	centrale	1	24	66	cedx	1	1	389,23313	stazionecentrale	adj	0,312104	1,458213196	0,866898	0,744147
stazione	laterale	0	24	44	cz	0	1	694,56223	stazionelaterale	adj	0,19907	NA	NA	NA
stella	rossa	1	24	14	cz	0	0	398,57629	stellarossa	adj	0,332912	2,256070108	0,818599	0,814124
stella	verde	0	24	18	cedx	1	0	156,11412	stellaverde	adj	0,086498	NA	NA	NA
torre	medievale	1	24	11	cedx	1	1	419,51016	torremedievale	adj	0,245661	2,45470966	0,806321	0,771434
torre	moderna	0	24	18	cz	1	0	0,0862	torremoderna	adj	0,107438	NA	NA	NA
uniforme	militare	1	24	59	cedx	1	1	489,31841	uniformemilitare	adj	0,232102	2,260453018	0,807289	0,761413
uova	fresche	1	24	59	cz	1	1	455,18152	uovafresche	adj	0,322646	1,985988857	0,854402	0,767493
uova	stantie	0	24	28	cedx	0	1	801,72571	uovastantie	adj	0,135536	NA	NA	NA
uva	bianca	1	24	55	cz	0	0	804,04179	uvabianca	adj	0,151458	2,019035585	0,843283	0,658991
uva	marrone	0	24	43	cedx	0	1	458,35393	uvamarrone	adj	0,16491	NA	NA	NA
vedova	bianca	0	24	48	cedx	0	1	496,92964	vedovabianca	adj	0,191579	NA	NA	NA
vedova	nera	1	24	11	cz	1	1	140,2577	vedovanera	adj	0,219782	1,743642921	0,792584	0,769049
zucchero	amaro	0	24	29	cedx	0	1	633,24047	zuccheroamaro	adj	0,324915	NA	NA	NA
zucchero	dolce	1	24	4	cedx	1	1	246,30281	zuccherodolce	adj	0,345696	3,997025779	0,882893	0,745836
albicocca	secca	1	25	54	cedx	1	1	518,05383	albicoccasecca	adj	0,281248	1,802891628	0,862305	0,72847
albicocca	viola	0	25	19	cz	0	1	331,39973	albicoccaviola	adj	0,472329	NA	NA	NA
alghe	fossili	0	25	15	cedx	0	1	389,12369	alghefossili	adj	0,291178	NA	NA	NA
alghe	marine	1	25	3	cz	1	1	505,79627	alghemarine	adj	0,391601	1,497166264	0,874111	0,789236
animale	adolescente	0	25	8	cedx	0	1	667,71084	animaleadolescente	adj	0,135533	NA	NA	NA
animale	adulto	1	25	35	cz	1	1	695,57088	animaleadulto	adj	0,381247	3,114697454	0,850281	0,810744
arancia	salata	0	25	22	cz	0	1	504,29817	aranciasalata	adj	0,123622	NA	NA	NA
arma	bianca	1	25	54	cz	0	0	397,94164	armabianca	adj	0,063105	2,486266785	0,783976	0,669027
arma	nera	0	25	10	cedx	0	1	468,60893	armanera	adj	0,00719	NA	NA	NA
arma	perdente	0	25	53	cedx	0	1	871,15765	armaperdente	adj	0,122469	NA	NA	NA
arma	vincente	1	25	43	cz	1	1	542,29965	armavincente	adj	0,180489	2,417879548	0,777351	0,759039
automobile	agonistica	0	25	26	cz	1	0	762,74345	automobileagonistica	adj	0,173177	NA	NA	NA
automobile	sportiva	1	25	57	cz	1	1	419,02518	automobilesportiva	adj	0,241369	3,143027818	0,794132	0,781456
avvocato	attaccante	0	25	47	cz	1	0	708,668	avvocatoattaccante	adj	0,240921	NA	NA	NA
avvocato	difensore	1	25	2	cz	1	1	593,27722	avvocatodifensore	adj	0,556835	1,903483344	0,863248	0,899969
bacio	distaccato	0	25	66	cedx	0	1	527,05875	baciodistaccato	adj	0,016741	NA	NA	NA
bacio	passionale	1	25	18	cedx	1	1	516,71916	baciopassionale	adj	0,278426	3,270144858	0,788474	0,810279
banana	rosa	0	25	6	cz	0	1	441,00416	bananarosa	adj	0,185339	NA	NA	NA
bandiera	bianca	1	25	3	cedx	1	1	403,28177	bandierabianca	adj	0,315268	1,719294001	0,86767	0,745336
barba	lunga	1	25	38	cz	1	1	427,91486	barbalunga	adj	0,188404	1,646081813	0,836519	0,695729
bistecca	bassa	0	25	23	cz	0	1	420,40685	bisteccabassa	adj	0,059595	NA	NA	NA
bottiglia	ocra	0	25	20	cz	0	1	382,22176	bottigliaocra	adj	0,146795	NA	NA	NA
bottiglia	verde	1	25	9	cz	1	1	357,74882	bottigliaverde	adj	0,101314	3,189898461	0,824763	0,646129
braccio	armato	1	25	68	cz	1	1	606,08401	braccioarmato	adj	0,247112	1,970381318	0,781877	0,797309
braccio	calmo	0	25	66	cz	0	1	1141,04279	bracciocalmo	adj	0,177834	NA	NA	NA
braccio	inerme	0	25	19	cedx	0	1	410,23636	braccioinerme	adj	0,273296	NA	NA	NA
brezza	diurna	0	25	20	cedx	1	0	747,61562	brezzadiurna	adj	0,31246	NA	NA	NA
brezza	notturna	1	25	38	cedx	1	1	643,21164	brezzanotturna	adj	0,185744	1,987930958	0,844817	0,682665
cane	fedele	1	25	39	cz	1	1	481,81529	canefedele	adj	0,121937	3,12177003	0,77227	0,724722
cane	infido	0	25	45	cz	0	1	571,09437	caneinfido	adj	0,206082	NA	NA	NA
carota	grassa	0	25	59	cedx	0	1	535,94905	carotagrassa	adj	0,178164	NA	NA	NA
casco	beige	0	25	24	cz	1	0	490,02122	cascobeige	adj	0,2154	NA	NA	NA
cavallo	pazzo	1	25	5	cz	1	1	425,58558	cavallopazzo	adj	0,280735	2,396594899	0,802758	0,797686
cavallo	razionale	0	25	53	cz	0	1	539,94111	cavallorazionale	adj	0,096536	NA	NA	NA
caverna	buia	1	25	51	cedx	1	1	374,47923	cavernabuia	adj	0,452417	2,296283561	0,870133	0,833161
cenere	gialla	0	25	60	cedx	0	1	466,57613	ceneregialla	adj	0,177565	NA	NA	NA
cuore	affollato	0	25	23	cedx	0	1	406,53093	cuoreaffollato	adj	0,05298	NA	NA	NA
cuore	aperto	1	25	30	cedx	0	0	453,09215	cuoreaperto	adj	0,132319	2,561050708	0,742399	0,762301
