sbj	session	stimulation	list	picturenr	picture	distractor	condition	response	accuracy	errorType	logfile	rt
21	1	pMTG	1	32	Fabrik.png	Kleid	u	Fabrik	1	NA	logfiles-032-20180508170757	1.27115867485205
21	1	pMTG	1	33	Apfel.png	Banane	r	Apfel	1	NA	logfiles-033-20180508170803	0.798095238095238
21	1	pMTG	1	34	Nase.png	Nase	t	Nase	1	NA	logfiles-034-20180508170809	0.826019377447949
21	1	pMTG	1	35	Spitzer.png	Harfe	u	Spitzer	1	NA	logfiles-035-20180508170815	0.694748299319727
21	1	pMTG	1	36	Hirsch.png	Hirsch	t	Hirsch	1	NA	logfiles-036-20180508170821	0.831439909297052
21	1	pMTG	1	37	Messer.png	Topf	r	Messer	1	NA	logfiles-037-20180508170827	0.888072015954976
21	1	pMTG	1	38	Mund.png	Erbse	u	Mund	1	NA	logfiles-038-20180508170834	0.768814894378804
21	1	pMTG	1	39	Kommode.png	Sessel	r	Kommode	1	NA	logfiles-039-20180508170840	1.15087265013532
21	1	pMTG	1	40	Zug.png	Zug	t	Zug	1	NA	logfiles-040-20180508170846	0.877270908363345
21	1	pMTG	1	41	Trommel.png	Klavier	r	Trommel	1	NA	logfiles-041-20180508170852	1.04244729990761
21	1	pMTG	1	42	Bus.png	Roller	r	Bus	1	NA	logfiles-042-20180508170858	0.780302343159486
21	1	pMTG	1	43	Floete.png	Floete	t	Floete	1	NA	logfiles-043-20180508170904	0.711935138835408
21	1	pMTG	1	44	Kaninchen.png	Gabel	u	Hase	0	6	logfiles-044-20180508170910	1.12870748299319
21	1	pMTG	1	45	Telefon.png	Apfel	u	Telefon	1	NA	logfiles-045-20180508170916	0.927959543605802
21	1	pMTG	1	46	Hantel.png	Hantel	t	Hantel	1	NA	logfiles-046-20180508170922	0.86600583090379
21	1	pMTG	1	47	Hose.png	Hose	t	Hose	1	NA	logfiles-047-20180508170928	0.757758682420336
21	1	pMTG	1	48	Gabel.png	Nase	u	Gabel	1	NA	logfiles-048-20180508170934	0.763267573696145
21	1	pMTG	1	49	Erbse.png	Bluse	u	Erbse	1	NA	logfiles-049-20180508170940	0.888653061224489
21	1	pMTG	1	50	Schlaeger.png	Hantel	r	0	0	3	logfiles-050-20180508170946	0
21	1	pMTG	1	51	Floete.png	Trommel	r	Floete	1	NA	logfiles-051-20180508170952	0.854317899202691
21	1	pMTG	1	52	Fahrrad.png	Fahrrad	t	Fahrrad	1	NA	logfiles-052-20180508170958	0.761807874665017
21	1	pMTG	1	53	Arm.png	Ohr	r	Arm	1	NA	logfiles-053-20180508171004	0.957115891401605
21	1	pMTG	1	54	Telefon.png	Drucker	r	Telefon	1	NA	logfiles-054-20180508171010	0.957423211708926
21	1	pMTG	1	55	Auto.png	Zug	r	Auto	1	NA	logfiles-055-20180508171016	0.899747327502429
21	1	pMTG	1	56	Ananas.png	Topf	u	Ananas	1	NA	logfiles-056-20180508171022	0.882759637188208
21	1	pMTG	1	57	Gurke.png	Gurke	t	Gurke	1	NA	logfiles-057-20180508171028	0.973930461073318
21	1	pMTG	1	58	Gabel.png	Gabel	t	Gabel	1	NA	logfiles-058-20180508171034	0.70628231292517
21	1	pMTG	1	59	Birne.png	Floete	u	0	0	3	logfiles-059-20180508171041	0
21	1	pMTG	1	60	Apfel.png	Apfel	t	Apfel	1	NA	logfiles-060-20180508171047	0.797934548304918
21	1	pMTG	1	61	Fernseher.png	Fernseher	t	Fernseher	1	NA	logfiles-061-20180508171053	0.797673120530263
21	1	pMTG	1	62	Bein.png	Kommode	u	Bein	1	NA	logfiles-062-20180508171059	0.957862001943634
21	1	pMTG	1	63	Harfe.png	Floete	r	Harfe	1	NA	logfiles-063-20180508171105	0.803086059820753
21	1	pMTG	1	64	Hantel.png	Ball	r	Hantel	1	NA	logfiles-064-20180508171111	0.768966893424036
21	1	pMTG	1	65	Hose.png	Kleid	r	Hose	1	NA	logfiles-065-20180508171117	0.700531260123096
21	1	pMTG	1	66	Messer.png	Delphin	u	Messer	1	NA	logfiles-066-20180508171123	0.814605146406388
21	1	pMTG	1	67	Gabel.png	Pfanne	r	Gabel	1	NA	logfiles-067-20180508171129	1.12240840195727
21	1	pMTG	1	68	Wolf.png	Delphin	r	Wolf	1	NA	logfiles-068-20180508171135	1.31597883597883
21	1	pMTG	1	69	Hirsch.png	Kaninchen	r	Hirsch	1	NA	logfiles-069-20180508171141	0.911365473725722
21	1	pMTG	1	70	Banane.png	Pfanne	u	Banane	1	NA	logfiles-070-20180508171147	0.900160791589363
21	1	pMTG	1	71	Birne.png	Birne	t	Birne	1	NA	logfiles-071-20180508171153	1.03131141345427
21	1	pMTG	1	72	Bein.png	Bein	t	Bein	1	NA	logfiles-072-20180508171159	0.882921168467387
21	1	pMTG	1	73	Kleid.png	Tisch	u	Kleid	1	NA	logfiles-073-20180508171205	0.859913948485377
21	1	pMTG	1	74	Auto.png	Banane	u	Auto	1	NA	logfiles-074-20180508171211	1.0144088111435
21	1	pMTG	1	75	Zug.png	Tomate	u	Zug	1	NA	logfiles-075-20180508171217	0.791825396825396
21	1	pMTG	1	76	Schraube.png	Zange	r	Schraube	1	NA	logfiles-076-20180508171223	0.916800453514739
21	1	pMTG	1	77	Harfe.png	Ball	u	Harfe	1	NA	logfiles-077-20180508171229	0.745973436993845
21	1	pMTG	1	78	Ball.png	Ball	t	Ball	1	NA	logfiles-078-20180508171235	0.84875283446712
21	1	pMTG	1	79	Erbse.png	Erbse	t	Erbse	1	NA	logfiles-079-20180508171241	0.854882842025699
21	1	pMTG	1	80	Kartoffel.png	Brokkoli	r	Kartoffel	1	NA	logfiles-080-20180508171248	0.985565532879818
21	1	pMTG	1	81	Roller.png	Fahrrad	r	Roller	1	NA	logfiles-081-20180508171254	1.73783824640967
21	1	pMTG	1	82	Topf.png	Gabel	r	Topf	1	NA	logfiles-082-20180508171300	0.779969765684051
21	1	pMTG	1	83	Wolf.png	Schlaeger	u	Wolf	1	NA	logfiles-083-20180508171306	0.820370166084451
21	1	pMTG	1	84	Hantel.png	Schuessel	u	Hantel	1	NA	logfiles-084-20180508171312	0.808601662887377
21	1	pMTG	1	85	Schuessel.png	Fabrik	u	Schuessel	1	NA	logfiles-085-20180508171318	0.797441643323996
21	1	pMTG	1	86	Mund.png	Mund	t	Mund	1	NA	logfiles-086-20180508171324	0.700434216239687
21	1	pMTG	1	87	Banane.png	Banane	t	Banane	1	NA	logfiles-087-20180508171330	0.854116402116402
21	1	pMTG	1	88	Ball.png	Schlaeger	r	Ball	1	NA	logfiles-088-20180508171336	0.780614764424288
21	1	pMTG	1	89	Birne.png	Kiwi	r	Birne	1	NA	logfiles-089-20180508171342	1.27679197994987
21	1	pMTG	1	90	Kiwi.png	Apfel	r	Kiwi	1	NA	logfiles-090-20180508171348	0.786391781202276
21	1	pMTG	1	91	Schlaeger.png	Schlaeger	t	Schlaeger	1	NA	logfiles-091-20180508171354	0.58674955039487
21	1	pMTG	1	92	Tomate.png	Fernseher	u	Tomate	1	NA	logfiles-092-20180508171400	0.808377065111759
21	1	pMTG	1	93	Klavier.png	Bett	u	Klavier	1	NA	logfiles-093-20180508171406	0.871374821533551
21	1	pMTG	1	94	Fahrrad.png	Schaf	u	Fahrrad	1	NA	logfiles-094-20180508171412	0.945612244897959
21	1	pMTG	1	95	Fabrik.png	Fabrik	t	Fabrik	1	NA	logfiles-095-20180508171418	0.90615001556178
21	1	pMTG	1	96	Bus.png	Bus	t	Bus	1	NA	logfiles-096-20180508171424	0.723631606488749
21	1	pMTG	1	97	Ananas.png	Birne	r	Aanans	1	NA	logfiles-097-20180508171430	1.06553935860058
21	1	pMTG	1	98	Stuhl.png	Stuhl	t	Stuhl	1	NA	logfiles-098-20180508171436	0.631614401858304
21	1	pMTG	1	99	Kirche.png	Wolf	u	Kirche	1	NA	logfiles-099-20180508171443	1.07669841269841
21	1	pMTG	1	100	Sessel.png	Bett	r	Sessel	1	NA	logfiles-100-20180508171449	1.06489795918367
21	1	pMTG	1	101	Trompete.png	Bus	u	Trompete	1	NA	logfiles-101-20180508171455	0.985102880658436
21	1	pMTG	1	102	Tomate.png	Erbse	r	Tomate	1	NA	logfiles-102-20180508171501	1.05413151927437
21	1	pMTG	1	103	Bluse.png	Hose	r	Bluse	1	NA	logfiles-103-20180508171507	0.899673274327652
21	1	pMTG	1	104	Kaninchen.png	Kaninchen	t	Kaninchen	1	NA	logfiles-104-20180508171513	1.21373558118899
21	1	pMTG	1	105	Kleid.png	Bluse	r	Kleid	1	NA	logfiles-105-20180508171519	1.09400604686318
21	1	pMTG	1	106	Kommode.png	Kommode	t	Kommode	1	NA	logfiles-106-20180508171525	0.854392191659272
21	1	pMTG	1	107	Muehle.png	Muehle	t	Muehle	1	NA	logfiles-107-20180508171531	0.997061003263093
21	1	pMTG	1	108	Klavier.png	Trompete	r	Klavier	1	NA	logfiles-108-20180508171537	0.843298059964726
21	1	pMTG	1	109	Hirsch.png	Sessel	u	Hirsch	1	NA	logfiles-109-20180508171543	1.26483641075477
21	1	pMTG	1	110	Lineal.png	Heft	r	Lineal	1	NA	logfiles-110-20180508171549	0.831779754636897
21	1	pMTG	1	111	Bett.png	Muehle	u	Bett	1	NA	logfiles-111-20180508171555	0.808818449365561
21	1	pMTG	1	112	Brokkoli.png	Drucker	u	Brokkoli	1	NA	logfiles-112-20180508171601	0.934370161857846
21	1	pMTG	1	113	Drucker.png	Trommel	u	Drucker	1	NA	logfiles-113-20180508171607	0.939566326530612
21	1	pMTG	1	114	Kleid.png	Kleid	t	Kleid	1	NA	logfiles-114-20180508171613	0.717620559334845
21	1	pMTG	1	115	Ohr.png	Zange	u	Ohr	1	NA	logfiles-115-20180508171619	1.16222222222222
21	1	pMTG	1	116	Kommode.png	Ohr	u	Kommode	1	NA	logfiles-116-20180508171625	0.826017043042483
21	1	pMTG	1	117	Hose.png	Spitzer	u	Hose	1	NA	logfiles-117-20180508171631	0.763265306122449
21	1	pMTG	1	118	Harfe.png	Harfe	t	Harfe	1	NA	logfiles-118-20180508171637	0.613905265810027
21	1	pMTG	1	119	Pfanne.png	Schuessel	r	Pfanne	1	NA	logfiles-119-20180508171644	1.35528848576467
21	1	pMTG	1	120	Nase.png	Mund	r	Nase	1	NA	logfiles-120-20180508171650	1.08250440917107
21	1	pMTG	1	121	Muehle.png	Fahrrad	u	Muehle	1	NA	logfiles-121-20180508171656	0.756585909217488
21	1	pMTG	1	122	Brokkoli.png	Brokkoli	t	Brokkoli	1	NA	logfiles-122-20180508171702	0.734739229024943
21	1	pMTG	1	123	Tisch.png	Tisch	t	Tisch	1	NA	logfiles-123-20180508171708	0.660485908649174
21	1	pMTG	1	124	Kirche.png	Fabrik	r	Kirche	1	NA	logfiles-124-20180508171714	1.07677745383867
21	1	pMTG	1	125	Bett.png	Bett	t	Bett	1	NA	logfiles-125-20180508171720	0.689140841521793
21	1	pMTG	1	126	Kiwi.png	Kiwi	t	Kiwi	1	NA	logfiles-126-20180508171726	0.780767297910155
21	1	pMTG	1	127	Wolf.png	Wolf	t	Wolf	1	NA	logfiles-127-20180508171732	0.888433312719027
21	1	pMTG	1	128	Bohrer.png	Hose	u	Bohrer	1	NA	logfiles-128-20180508171738	0.76875283446712
21	1	pMTG	1	129	Floete.png	Gurke	u	Floete	1	NA	logfiles-129-20180508171744	0.809551884245761
21	1	pMTG	1	130	Roller.png	Roller	t	Roller	1	NA	logfiles-130-20180508171750	0.712031307146514
21	1	pMTG	1	131	Delphin.png	Telefon	u	Delphin	1	NA	logfiles-131-20180508171756	0.951439242363612
21	1	pMTG	1	132	Klavier.png	Klavier	t	Klavier	1	NA	logfiles-132-20180508171802	0.706092970521542
21	1	pMTG	1	133	Tisch.png	Kiwi	u	Tisch	1	NA	logfiles-133-20180508171808	1.04214106695309
21	1	pMTG	1	134	Lineal.png	Lineal	t	Lineal	1	NA	logfiles-134-20180508171814	0.768662131519274
21	1	pMTG	1	135	Drucker.png	Drucker	t	Drucker	1	NA	logfiles-135-20180508171820	0.768615405758262
21	1	pMTG	1	136	Heft.png	Spitzer	r	0	0	3	logfiles-136-20180508171826	0
21	1	pMTG	1	137	Pfanne.png	Bein	u	Pfanne	1	NA	logfiles-137-20180508171832	0.837388288648792
21	1	pMTG	1	138	Bohrer.png	Schraube	r	Bohrer	1	NA	logfiles-138-20180508171838	1.37400856638951
21	1	pMTG	1	139	Fernseher.png	Roller	u	Fernseher	1	NA	logfiles-139-20180508171845	0.826063022910313
21	1	pMTG	1	140	Bett.png	Tisch	r	Bett	1	NA	logfiles-140-20180508171851	0.89447895100069
21	1	pMTG	1	141	Roller.png	Birne	u	Roller	1	NA	logfiles-141-20180508171857	0.88287010042112
21	1	pMTG	1	142	Delphin.png	Delphin	t	Delphin	1	NA	logfiles-142-20180508171903	0.739673091458805
21	1	pMTG	1	143	Tisch.png	Stuhl	r	Tisch	1	NA	logfiles-143-20180508171909	0.985923600209314
21	1	pMTG	1	144	Fahrrad.png	Auto	r	Fahrrad	1	NA	logfiles-144-20180508171915	0.876798185941043
21	1	pMTG	1	145	Trommel.png	Trommel	t	Trommel	1	NA	logfiles-145-20180508171921	1.22480907029478
21	1	pMTG	1	146	Telefon.png	Telefon	t	Telefon	1	NA	logfiles-146-20180508171927	0.609515922310953
21	1	pMTG	1	147	Ball.png	Klavier	u	Ball	1	NA	logfiles-147-20180508171933	0.75179927043281
21	1	pMTG	1	148	Spitzer.png	Lineal	r	Spitzer	1	NA	logfiles-148-20180508171939	1.37310052910052
21	1	pMTG	1	149	Kiwi.png	Trompete	u	Kiwi	1	NA	logfiles-149-20180508171945	0.820299319727891
21	1	pMTG	1	150	Zug.png	Bus	r	Zug	1	NA	logfiles-150-20180508171951	0.830817519990452
21	1	pMTG	1	151	Lineal.png	Mund	u	Lineal	1	NA	logfiles-151-20180508171957	0.785386027426843
21	1	pMTG	1	152	Fernseher.png	Telefon	r	Fernseher	1	NA	logfiles-152-20180508172003	0.934173595364071
21	1	pMTG	1	153	Ohr.png	Ohr	t	Ohr	1	NA	logfiles-153-20180508172009	1.13391764435242
21	1	pMTG	1	154	Muehle.png	Kirche	r	Muehle	1	NA	logfiles-154-20180508172015	0.939323216466073
21	1	pMTG	1	155	Kartoffel.png	Lineal	u	Kartoffel	1	NA	logfiles-155-20180508172021	0.933350041771094
21	1	pMTG	1	156	Fabrik.png	Muehle	r	Fabrik	1	NA	logfiles-156-20180508172027	0.934818594104308
21	1	pMTG	1	157	Bluse.png	Bluse	t	Bluse	1	NA	logfiles-157-20180508172033	1.12742527313955
21	1	pMTG	1	158	Topf.png	Topf	t	Topf	1	NA	logfiles-158-20180508172039	1.13386010814582
21	1	pMTG	1	159	Trommel.png	Auto	u	Trommel	1	NA	logfiles-159-20180508172046	1.04804535147392
21	1	pMTG	1	160	Sessel.png	Kirche	u	Sessel	1	NA	logfiles-160-20180508172052	1.40715041572184
21	1	pMTG	1	161	Zange.png	Zange	t	Zange	1	NA	logfiles-161-20180508172058	0.728326530612245
21	1	pMTG	1	162	Stuhl.png	Messer	u	Stuhl	1	NA	logfiles-162-20180508172104	0.962980630003005
21	1	pMTG	1	163	Drucker.png	Fernseher	r	Drucker	1	NA	logfiles-163-20180508172110	1.21350163769211
21	1	pMTG	1	164	Nase.png	Bohrer	u	Nase	1	NA	logfiles-164-20180508172116	1.23609177004134
21	1	pMTG	1	165	Heft.png	Heft	t	Heft	1	NA	logfiles-165-20180508172122	0.803034229564841
21	1	pMTG	1	166	Schlaeger.png	Kartoffel	u	Schlaeger	1	NA	logfiles-166-20180508172128	0.87140589569161
21	1	pMTG	1	167	Kartoffel.png	Kartoffel	t	Kartoffel	1	NA	logfiles-167-20180508172134	0.774577259475218
21	1	pMTG	1	168	Gurke.png	Kartoffel	r	Gurke	1	NA	logfiles-168-20180508172140	1.07131195335276
21	1	pMTG	1	169	Bluse.png	Schraube	u	Bluse	1	NA	logfiles-169-20180508172146	1.76685837971552
21	1	pMTG	1	170	Sessel.png	Sessel	t	Sessel	1	NA	logfiles-170-20180508172152	0.705918367346938
21	1	pMTG	1	171	Bein.png	Nase	r	Bein	1	NA	logfiles-171-20180508172158	0.917578231292517
21	1	pMTG	1	172	Schraube.png	Brokkoli	u	Schraube	1	NA	logfiles-172-20180508172204	0.8771761148904
21	1	pMTG	1	173	Messer.png	Messer	t	Messer	1	NA	logfiles-173-20180508172210	1.15137973137973
21	1	pMTG	1	174	Schaf.png	Schaf	t	Schaf	1	NA	logfiles-174-20180508172216	0.638510378510378
21	2	Vertex	2	1	Zwiebel.png	Zwiebel	t	Zwiebel	1	NA	logfiles-001-20180515162119	0.60360260770975
21	2	Vertex	2	2	Finger.png	Auge	r	Finger	1	NA	logfiles-002-20180515162125	0.723265306122449
21	2	Vertex	2	3	Tasse.png	Tasse	t	Tasse	1	NA	logfiles-003-20180515162131	0.78575382289668
21	2	Vertex	2	4	Nagel.png	Nagel	t	Nagel	1	NA	logfiles-004-20180515162138	0.741451247165532
21	2	Vertex	2	5	Teller.png	Schule	u	Teller	1	NA	logfiles-005-20180515162144	0.791984882842025
21	2	Vertex	2	6	Orgel.png	Triangel	r	Orgel	1	NA	logfiles-006-20180515162150	0.929258861439312
21	2	Vertex	2	7	Robbe.png	Ziege	r	Robbe	1	NA	logfiles-007-20180515162156	0.968490803728899
21	2	Vertex	2	8	Ziege.png	Katze	r	Ziege	1	NA	logfiles-008-20180515162202	0.860328798185941
21	2	Vertex	2	9	Knie.png	Knie	t	Knie	1	NA	logfiles-009-20180515162208	0.723582766439909
21	2	Vertex	2	10	Hammer.png	Nagel	r	Hammer	1	NA	logfiles-010-20180515162214	0.906068459129683
21	2	Vertex	2	11	Erdbeere.png	Erdbeere	t	Erdbeere	1	NA	logfiles-011-20180515162220	0.830198412698412
21	2	Vertex	2	12	Burg.png	Burg	t	Burg	1	NA	logfiles-012-20180515162226	0.923509070294784
21	2	Vertex	2	13	Tasse.png	Sieb	r	Tasse	1	NA	logfiles-013-20180515162232	0.723250188964474
21	2	Vertex	2	14	Bauch.png	Knie	r	Bauch	1	NA	logfiles-014-20180515162238	0.820272108843537
21	2	Vertex	2	15	Katze.png	Schwein	r	Katze	1	NA	logfiles-015-20180515162244	0.911550823227842
21	2	Vertex	2	16	Orgel.png	Orgel	t	Orgel	1	NA	logfiles-016-20180515162250	0.84359410430839
21	2	Vertex	2	17	Stift.png	Ziege	u	Stift	1	NA	logfiles-017-20180515162256	0.917681027966742
21	2	Vertex	2	18	Ziege.png	Nagel	u	Ziege	1	NA	logfiles-018-20180515162302	0.769894867037724
21	2	Vertex	2	19	Loeffel.png	Loeffel	t	Loeffel	1	NA	logfiles-019-20180515162308	0.882237339380196
21	2	Vertex	2	20	Kirsche.png	Erdbeere	r	Kirsche	1	NA	logfiles-020-20180515162314	1.78449886621315
21	2	Vertex	2	21	Knie.png	Lampe	u	Knie	1	NA	logfiles-021-20180515162320	0.72917620966882
21	2	Vertex	2	22	Traube.png	Schuh	u	Traube	1	NA	logfiles-022-20180515162326	1.53856219030822
21	2	Vertex	2	23	Radierer.png	Radierer	t	Radierer	1	NA	logfiles-023-20180515162332	0.68322693179836
21	2	Vertex	2	24	Hammer.png	Orange	u	Hammer	1	NA	logfiles-024-20180515162338	0.780210430839002
21	2	Vertex	2	25	Bagger.png	Schrank	u	Bagger	1	NA	logfiles-025-20180515162345	0.905976316452507
21	2	Vertex	2	26	Saege.png	Saege	t	Saege	1	NA	logfiles-026-20180515162351	0.900807256235827
21	2	Vertex	2	27	Pilz.png	Zwiebel	r	Pilz	1	NA	logfiles-027-20180515162357	1.22549787166328
21	2	Vertex	2	28	Regal.png	Schrank	r	Schrank	0	1	logfiles-028-20180515162403	0.632351039706662
21	2	Vertex	2	29	Boot.png	Boot	t	Boot	1	NA	logfiles-029-20180515162409	0.808707482993197
21	2	Vertex	2	30	Bohne.png	Pilz	r	Bohne	1	NA	logfiles-030-20180515162415	1.25424409763905
21	2	Vertex	2	31	Karotte.png	Boot	u	Moehre	1	Synonym	logfiles-031-20180515162421	1.53739629185007
21	2	Vertex	2	32	Huette.png	Computer	u	Huette	1	NA	logfiles-032-20180515162427	0.916884353741496
21	2	Vertex	2	33	Traube.png	Kirsche	r	Traube	1	NA	logfiles-033-20180515162433	1.04301529158672
21	2	Vertex	2	34	Auge.png	Auge	t	Auge	1	NA	logfiles-034-20180515162439	0.831376059195608
21	2	Vertex	2	35	Radierer.png	Bohne	u	Radierer	1	NA	logfiles-035-20180515162445	0.94547619047619
21	2	Vertex	2	36	Schwein.png	Schwein	t	Schwein	1	NA	logfiles-036-20180515162451	0.740491551459293
21	2	Vertex	2	37	Glas.png	Teller	r	Glas	1	NA	logfiles-037-20180515162457	1.08808927079603
21	2	Vertex	2	38	Finger.png	Sieb	u	Finger	1	NA	logfiles-038-20180515162503	0.865403304178814
21	2	Vertex	2	39	Lampe.png	Sofa	r	Lampe	1	NA	logfiles-039-20180515162509	0.996932808211003
21	2	Vertex	2	40	Traktor.png	Traktor	t	Traktor	1	NA	logfiles-040-20180515162515	0.768904006046863
21	2	Vertex	2	41	Geige.png	Tuba	r	Geige	1	NA	logfiles-041-20180515162521	0.866072562358276
21	2	Vertex	2	42	Bagger.png	Traktor	r	Traktor	0	1	logfiles-042-20180515162527	0.814153148438862
21	2	Vertex	2	43	Tuba.png	Tuba	t	Tuba	1	NA	logfiles-043-20180515162533	0.763729286586429
21	2	Vertex	2	44	Katze.png	Trampolin	u	Katze	1	NA	logfiles-044-20180515162540	0.888655412782396
21	2	Vertex	2	45	Handy.png	Loeffel	u	Telefon	0	6	logfiles-045-20180515162546	1.07568093904228
21	2	Vertex	2	46	Seil.png	Seil	t	Seil	1	NA	logfiles-046-20180515162552	1.06491307634164
21	2	Vertex	2	47	Pullover.png	Pullover	t	Pullover	1	NA	logfiles-047-20180515162558	0.746479591836734
21	2	Vertex	2	48	Sieb.png	Traktor	u	Sieb	1	NA	logfiles-048-20180515162604	0.915746031746031
21	2	Vertex	2	49	Pilz.png	Orgel	u	Pilz	1	NA	logfiles-049-20180515162610	0.842482993197278
21	2	Vertex	2	50	Trampolin.png	Kegel	r	Trampolin	1	NA	logfiles-050-20180515162616	0.854536891679748
21	2	Vertex	2	51	Tuba.png	Gitarre	r	Tuba	1	NA	logfiles-051-20180515162622	1.04276643990929
21	2	Vertex	2	52	Flieger.png	Flieger	t	Flieger	1	NA	logfiles-052-20180515162628	0.722377906386435
21	2	Vertex	2	53	Knie.png	Finger	r	Knie	1	NA	logfiles-053-20180515162634	0.854958799548963
21	2	Vertex	2	54	Handy.png	Computer	r	Telefon	0	6	logfiles-054-20180515162640	0.871337868480725
21	2	Vertex	2	55	Boot.png	Flieger	r	Boot	1	NA	logfiles-055-20180515162646	0.951265306122449
21	2	Vertex	2	56	Erdbeere.png	Flieger	u	Erdbeere	1	NA	logfiles-056-20180515162652	0.899575510204081
21	2	Vertex	2	57	Karotte.png	Karotte	t	Karotte	1	NA	logfiles-057-20180515162658	1.02023582766439
21	2	Vertex	2	58	Sieb.png	Sieb	t	Sieb	1	NA	logfiles-058-20180515162704	0.729784580498866
21	2	Vertex	2	59	Orange.png	Bagger	u	0	0	3	logfiles-059-20180515162710	0
21	2	Vertex	2	60	Traube.png	Traube	t	Traube	1	NA	logfiles-060-20180515162716	0.911281179138322
21	2	Vertex	2	61	Radio.png	Radio	t	Radio	1	NA	logfiles-061-20180515162722	0.648888888888888
21	2	Vertex	2	62	Fuss.png	Gitarre	u	Fuss	1	NA	logfiles-062-20180515162728	1.42454119425548
21	2	Vertex	2	63	Triangel.png	Geige	r	Triangel	1	NA	logfiles-063-20180515162735	1.05927437641723
21	2	Vertex	2	64	Seil.png	Trampolin	r	Seil	1	NA	logfiles-064-20180515162741	1.17866969009826
21	2	Vertex	2	65	Pullover.png	Hut	r	Pullover	1	NA	logfiles-065-20180515162747	0.910871396177518
21	2	Vertex	2	66	Glas.png	Schwein	u	Glas	1	NA	logfiles-066-20180515162753	0.76891156462585
21	2	Vertex	2	67	Sieb.png	Glas	r	Sieb	1	NA	logfiles-067-20180515162759	1.0194952183772
21	2	Vertex	2	68	Ameise.png	Robbe	r	Ameise	1	NA	logfiles-068-20180515162805	0.951204200978637
21	2	Vertex	2	69	Schwein.png	Ameise	r	Schwein	1	NA	logfiles-069-20180515162811	0.791841773746535
21	2	Vertex	2	70	Kirsche.png	Tuba	u	Kirsche	1	NA	logfiles-070-20180515162817	1.23039628549832
21	2	Vertex	2	71	Orange.png	Orange	t	Orange	1	NA	logfiles-071-20180515162823	1.0763202024996
21	2	Vertex	2	72	Fuss.png	Fuss	t	Fuss	1	NA	logfiles-072-20180515162829	0.968195659216067
21	2	Vertex	2	73	Schuh.png	Karotte	u	Schuh	1	NA	logfiles-073-20180515162835	1.6634606663178
21	2	Vertex	2	74	Boot.png	Kirsche	u	Boot	1	NA	logfiles-074-20180515162841	0.968457210044511
21	2	Vertex	2	75	Traktor.png	Finger	u	Traktor	1	NA	logfiles-075-20180515162847	0.764119425547997
21	2	Vertex	2	76	Saege.png	Hammer	r	Saege	1	NA	logfiles-076-20180515162853	0.706699060576611
21	2	Vertex	2	77	Triangel.png	Sofa	u	Triangel	1	NA	logfiles-077-20180515162859	0.76937641723356
21	2	Vertex	2	78	Kegel.png	Kegel	t	Kegel	1	NA	logfiles-078-20180515162905	0.838321995464852
21	2	Vertex	2	79	Pilz.png	Pilz	t	Pilz	1	NA	logfiles-079-20180515162911	0.602907185862851
21	2	Vertex	2	80	Paprika.png	Bohne	r	0	0	3	logfiles-080-20180515162917	0
21	2	Vertex	2	81	Laster.png	Bagger	r	Laster	1	NA	logfiles-081-20180515162923	1.35117522871217
21	2	Vertex	2	82	Teller.png	Loeffel	r	Teller	1	NA	logfiles-082-20180515162929	0.745021645021645
21	2	Vertex	2	83	Ameise.png	Triangel	u	Ameise	1	NA	logfiles-083-20180515162936	0.825795605598561
21	2	Vertex	2	84	Seil.png	Erdbeere	u	Seil	1	NA	logfiles-084-20180515162942	0.844190476190476
21	2	Vertex	2	85	Tasse.png	Laster	u	Tasse	1	NA	logfiles-085-20180515162948	1.28802721088435
21	2	Vertex	2	86	Finger.png	Finger	t	Finger	1	NA	logfiles-086-20180515162954	0.659917800453514
21	2	Vertex	2	87	Kirsche.png	Kirsche	t	Kirsche	1	NA	logfiles-087-20180515163000	0.877576215671453
21	2	Vertex	2	88	Kegel.png	Seil	r	Kegel	1	NA	logfiles-088-20180515163006	0.865448223733938
21	2	Vertex	2	89	Orange.png	Traube	r	Orange	1	NA	logfiles-089-20180515163012	0.957486902807099
21	2	Vertex	2	90	Zitrone.png	Orange	r	Zitrone	1	NA	logfiles-090-20180515163018	1.50447235304378
21	2	Vertex	2	91	Trampolin.png	Trampolin	t	Trampolin	1	NA	logfiles-091-20180515163024	0.68410934744268
21	2	Vertex	2	92	Zwiebel.png	Seil	u	Zwiebel	1	NA	logfiles-092-20180515163030	0.787027664399093
21	2	Vertex	2	93	Gitarre.png	Saege	u	Gitarre	1	NA	logfiles-093-20180515163036	0.832950365331317
21	2	Vertex	2	94	Flieger.png	Zwiebel	u	Flieger	1	NA	logfiles-094-20180515163042	0.746182917611489
21	2	Vertex	2	95	Huette.png	Huette	t	Huette	1	NA	logfiles-095-20180515163048	0.832281179138322
21	2	Vertex	2	96	Bagger.png	Bagger	t	Bagger	1	NA	logfiles-096-20180515163054	0.968891912320483
21	2	Vertex	2	97	Erdbeere.png	Zitrone	r	Erdbeere	1	NA	logfiles-097-20180515163101	0.956588561350466
21	2	Vertex	2	98	Regal.png	Regal	t	Regal	1	NA	logfiles-098-20180515163107	0.877395529640427
21	2	Vertex	2	99	Burg.png	Pilz	u	Burg	1	NA	logfiles-099-20180515163113	1.48073858114674
